X,words,sentiments,word,sentiment
2496,लब्ली,,labli,प्रेम
NA,लब्ली,,labli,खुशी
2497,हानौं,,the sword,NA
2498,बसौ,,the way of,NA
2499,ड्दैमा,,bunch,NA
2500,काखेमा,,infant,आशा
2500,काखेमा,,infant,डर
2500,काखेमा,,infant,खुशी
2500,काखेमा,,infant,सकारात्मक
2500,काखेमा,,infant,आश्चर्य
2501,चुल्ठी,,culthi,NA
2502,बाट्नेलाई,,plaited,NA
2503,पटुकी,,patuki,NA
2504,कस्नेलाई,,tightening,NA
2505,लैजाउं,,laijaum,NA
2506,ढाका,,dhaka,NA
2507,टोपी,,hat,NA
2508,लाउनेलाई,,fancy,आशा
2508,लाउनेलाई,,fancy,खुशी
2508,लाउनेलाई,,fancy,सकारात्मक
2509,सन्काउनेलाई,,sankaunelai,NA
2510,रोजूं,,rojum,NA
2511,साटौंला,,sataunla,NA
2512,गांसौंला,,gansaunla,NA
2513,डांडई,,dandai,NA
2514,काटौंला,,atmosphere .i,NA
2515,डांड्यै,,dandyai,NA
2516,सिम,,sim,NA
2517,खेतलाई,,field,NA
2518,सिमकै,,simakai,NA
2519,टारी,,taree,NA
2520,कुलो,,fountain,NA
2521,कलकल,,the river,NA
2522,बग्ने,,flow,सकारात्मक
2523,मूलको,,origin,NA
2524,अन्जुलीले,,anjulile,NA
2525,पिउंला,,piunla,NA
2526,दिन्छौ,,give,NA
2527,सुम्पीदिउँला,,sumpidiumla,NA
2528,वरपिपललाई,,varapipalalai,NA
2529,खान्छु,,eat,सकारात्मक
2530,राजीखुशी,,voluntarily,NA
2531,यहि,,this,NA
2532,मंसिरमा,,november,NA
2533,वारी,,warri,NA
2534,व्यर्थ्यै,,vyarthyai,NA
2535,धाउनु,,attending,NA
2536,रोज्यो,,er,NA
2537,घरमै,,home,NA
2538,माग्न,,ask,NA
2539,चाहिदैन,,no thanks,NA
2540,चाँदी,,silver,NA
2541,कुना,,kuna,NA
2542,सहन,,bear,रिस
2542,सहन,,bear,डर
2543,नजानी,,erred,NA
2544,कल्पी,,kalpi,NA
2545,सम्हालू,,samhalu,NA
2546,विना,,without,NA
2547,जूनी,,juni,NA
2548,सजिलै,,easily,NA
2549,काटिन्छ,,harvested,NA
2550,थामी,,thami,NA
2551,जुनका,,junaka,NA
2552,किरणहरुले,,kiranaharule,NA
2553,प्रेमपत्र,,प्रेम letter,NA
2554,लेख्दैछु,,write,NA
2555,फुलका,,scone,NA
2556,कलीला,,kalila,NA
2557,खोजिदिनु,,khojidinu,NA
2558,यसलाई,,it,NA
2559,सबेर,,sooner,NA
2560,खोलिदिनु,,open,NA
2561,मिलेन,,invalid,दुखी 
2562,उशा,,arrears,नकारात्मक
2563,खुलेन,,reopen,NA
2564,रिसायौ,,reacted,NA
2565,कसो,,why,NA
2566,खुलेको,,opened,NA
2567,पठाउछु,,gap,नकारात्मक
2568,भन्थ्यौ,,have said,NA
2569,पठाइनौ,,pathainau,NA
2570,सपनामा,,dream,NA
2571,आईनौ,,ainau,NA
2572,नपाए,,thyself,NA
2573,बोल्ने,,speaking,NA
2574,नआए,,the issue of,NA
2575,want,,want,NA
2576,to,,to,NA
2577,say,,say,NA
2578,my,,my,NA
2579,darling,,darling,खुशी
2579,darling,,darling,सकारात्मक
2579,darling,,darling,विश्वास
2580,are,,are,NA
2581,baby,,baby,खुशी
2581,baby,,baby,सकारात्मक
2582,सति,,sati,NA
2583,सावित्री,,savitri,NA
2584,बन्नेलाई,,becoming,NA
2585,जाँडरक्सी,,alcohol,NA
2586,भन्नेलाई,,ananta,NA
2587,टोलै,,.iaddend.plate,NA
2588,थर्काई,,shake,NA
2589,कुट्ने,,beat,NA
2590,पोइ,,poi,NA
2591,रक्सी,,alcohol,NA
2592,छोडी,,go,NA
2593,केटीलाई,,girl,NA
2594,जाँड,,brewery,NA
2595,खाएर,,eat,सकारात्मक
2596,ओछ्यानभरि,,ochyanabhari,NA
2597,मुत्ने,,mutne,NA
2598,नक्कली,,duplicate,NA
2599,नखानु,,eat,सकारात्मक
2600,रेशमी,,silk,सकारात्मक
2601,लुछ्ने,,luchne,NA
2602,रिसाउने,,रिस,रिस
2602,रिसाउने,,रिस,नकारात्मक
2603,मोरीलाई,,mori,NA
2604,ट्वाक,,tin,NA
2605,तानेर,,drag,NA
2606,वाक्,,speech,सकारात्मक
2607,र्पोइ,,rpoi,NA
2608,हिरो,,hero,आशा
2608,हिरो,,hero,खुशी
2608,हिरो,,hero,सकारात्मक
2608,हिरो,,hero,आश्चर्य
2608,हिरो,,hero,विश्वास
2609,नक्कले,,nakkale,NA
2610,छाड्दिन,,give up,NA
2611,रिसाई,,goeth,NA
2612,कुच्चो,,kucco,NA
2613,हान्ने,,shooting,रिस
2613,हान्ने,,shooting,डर
2613,हान्ने,,shooting,नकारात्मक
2614,जोइ,,खुशी,खुशी
2614,जोइ,,खुशी,सकारात्मक
2615,नखाऊ,,eat,सकारात्मक
2616,गाली,,abuse,रिस
2616,गाली,,abuse,घृणा
2616,गाली,,abuse,डर
2616,गाली,,abuse,नकारात्मक
2616,गाली,,abuse,दुखी 
2617,केटालाई,,boy,घृणा
2617,केटालाई,,boy,नकारात्मक
2618,जाँडले,,jamdale,NA
2619,झ्याप,,jhyapa,NA
2620,टुप्पी,,tuppi,NA
2621,तान्ने,,pulling,NA
2622,कान्छो,,younger,सकारात्मक
2623,ओई,,oe,NA
2624,साइँली,,saimli,NA
2625,साइँला,,saila,NA
2626,आकाशसैको,,akasasaiko,NA
2627,आजभोलि,,today,NA
2628,लाग्या,,"myself,",NA
2629,हुन,,to,NA
2630,भुरूरुरुरु,,bhururururu,NA
2631,नजिक,,close,NA
2632,नआउ,,munni,NA
2633,घरीघरी,,often,NA
2634,भुन्दिमला,,bhundimala,NA
2635,हिरा,,diamond,खुशी
2635,हिरा,,diamond,सकारात्मक
2636,मोती,,pearl,NA
2637,दिम्ला,,dimla,NA
2638,स्वार्थी,,selfish,रिस
2638,स्वार्थी,,selfish,घृणा
2638,स्वार्थी,,selfish,नकारात्मक
2639,लाईदैन,,laidaina,NA
2640,घामपानी,,exposure,NA
2641,किनिदिउंला,,kinidiunla,NA
2642,दहि,,butter,NA
2643,मुथेर,,muthera,NA
2644,मोहि,,mohi,NA
2645,मुथे,,muthe,NA
2646,ढोका,,door,NA
2647,उघारीदेउ,,ugharideu,NA
2648,त्यहीं,,there,NA
2649,सिरसिरे,,valley in,NA
2650,बतासैले,,batasaile,NA
2651,धुलो,,dust,नकारात्मक
2652,ड्राइभरले,,the driver,NA
2653,गुडायो,,gudayo,NA
2654,बेग्लै,,different,NA
2655,सान,,grindstone,NA
2656,स्टाइल,,style,NA
2657,परेमा,,if necessary,NA
2658,झारिदिन्छु,,to fall,NA
2659,गनीगनी,,ganigani,NA
2660,मुसुरीको,,musuriko,NA
2661,दालै,,dalai,NA
2662,तरकारीमा,,vegetable,NA
2663,काउली,,cowley,NA
2664,झोला,,bag,NA
2665,भटभटेमा,,bhatabhatema,NA
2666,जाउली,,jauli,NA
2667,गड्यांगगुडुंग,,gadyangagudunga,NA
2668,पर्याछ,,paryacha,NA
2669,गफै,,gaphai,NA
2670,पिरो,,pyro,NA
2671,चनाचटपटे,,canacatapate,NA
2672,काठमाडौँ,,kathmandu,NA
2673,जाउला,,midnight,NA
2674,चडी,,cadi,NA
2675,भटभटे,,bhatabhate,NA
2676,फ़ेर्योउ,,feryou,NA
2677,अरे,,hey,NA
2678,अर्कैलाइ,,arkailai,NA
2679,हेर्योउ,,heryou,NA
2680,हल्ला,,rumors,NA
2681,विश्वास,,विश्वास,विश्वास
2682,सेर्योउ,,seryou,NA
2683,बिछोड्लाई,,bichodlai,NA
2684,सकेनोउ,,sakenou,NA
2685,मायाँ,,ana,NA
2686,रहन,,stay,NA
2687,समयको,,time,आशा
2688,हरे,,green,खुशी
2688,हरे,,green,सकारात्मक
2688,हरे,,green,विश्वास
2689,भएँथे,,bhaemthe,NA
2690,दुर,,distance,NA
2691,चल्न,,act,NA
2692,थाल्यो,,began to,NA
2693,सुर,,tone,NA
2694,मार्योउ,,maryou,NA
2695,सार्योउ,,saryou,NA
2696,तिमिले,,do you see,NA
2697,रोज्योउ,,rojyou,NA
2698,गल्ति,,accidentally,आश्चर्य
2699,प्रीति,,प्रेम,खुशी
2699,प्रीति,,प्रेम,सकारात्मक
2700,जिबन,,jibon,NA
2701,घाटको,,to appear before,NA
2702,मिल्दा,,matching,NA
2703,दिल्,,dil,NA
2704,पहिरो,,landslides,NA
2705,गयो,,on,NA
2706,तोड्यौ,,walked in,NA
2707,फाल्यौ,,phalyau,NA
2708,आऊ,,come,NA
2709,रहुँला,,stay with,NA
2710,कहिलेकाहिं,,sometimes,NA
2711,दृष्टि,,sight,NA
2712,मुवाई,,muvai,NA
2713,छायाँ,,shadow,NA
2714,छेक्दिन,,chekdina,NA
2715,देख्नै,,shattering,NA
2716,बसन्तमा,,at,NA
2717,फुल्नै,,phulnai,NA
2718,पर्छ,,must,NA
2719,सबले,,turned,NA
2720,बाजी,,bets,NA
2721,जित्नै,,to overcome,NA
2722,चित्त,,mind,NA
2723,खोस्दिन,,khosdina,NA
2725,हातै,,the difference between,NA
2727,शुभकामना,,greeting,सकारात्मक
2727,शुभकामना,,greeting,आश्चर्य
2728,श्वासमा,,to saturate,NA
2729,दिर्घायुको,,bounty,आशा
2729,दिर्घायुको,,bounty,खुशी
2729,दिर्घायुको,,bounty,सकारात्मक
2729,दिर्घायुको,,bounty,विश्वास
2730,कामना,,desire,NA
2731,सकुँ,,tongue,NA
2732,पलमा,,palma,NA
2733,सुवाश,,suvasa,NA
2734,छर्न,,sow,NA
2735,आँखाका,,eyes,NA
2736,घडा,,pitcher,NA
2737,प्रीतले,,pritale,NA
2738,अभिसेस,,abhisesa,NA
2739,देयोस,,deyosa,NA
2740,श्रद्धा,,reverence,खुशी
2740,श्रद्धा,,reverence,सकारात्मक
2740,श्रद्धा,,reverence,विश्वास
2741,भक्ती,,devotion,NA
2742,उनेको,,holiness,आशा
2742,उनेको,,holiness,डर
2742,उनेको,,holiness,खुशी
2742,उनेको,,holiness,सकारात्मक
2742,उनेको,,holiness,आश्चर्य
2742,उनेको,,holiness,विश्वास
2743,हरशब्द,,harasabda,NA
2744,मंगल,,auspicious,आशा
2744,मंगल,,auspicious,खुशी
2744,मंगल,,auspicious,सकारात्मक
2745,उशामा,,usama,NA
2746,बिहानीहरु,,bihaniharu,NA
2747,रंगाउन,,painted,NA
2748,बलिरहने,,everlasting,सकारात्मक
2749,अखन्ड,,akhanda,NA
2750,बत्ती,,light,NA
2751,पथप्रदर्शक,,guide,सकारात्मक
2751,पथप्रदर्शक,,guide,विश्वास
2752,सदुवाको,,दुखीuvako,NA
2753,सिउँदोमा,,verge,आशा
2753,सिउँदोमा,,verge,डर
2753,सिउँदोमा,,verge,नकारात्मक
2754,झल्किरहने,,jhalkirahane,NA
2755,सिन्दुर,,cork,NA
2756,शुभ,,good,आशा
2756,शुभ,,good,खुशी
2756,शुभ,,good,सकारात्मक
2756,शुभ,,good,आश्चर्य
2756,शुभ,,good,विश्वास
2757,संध्यामा,,evening,NA
2758,साँझहरु,,samjhaharu,NA
2759,सजाइदिन,,sajaidina,NA
2760,पाछु,,pachu,NA
2761,भार,,weight,आशा
2761,भार,,weight,घृणा
2761,भार,,weight,डर
2761,भार,,weight,खुशी
2761,भार,,weight,नकारात्मक
2761,भार,,weight,सकारात्मक
2761,भार,,weight,दुखी 
2761,भार,,weight,आश्चर्य
2761,भार,,weight,विश्वास
2762,भाथ्यो,,sitting,NA
2763,फराकिलो,,wide,NA
2764,स्वाभिमानी,,proud,आशा
2764,स्वाभिमानी,,proud,खुशी
2764,स्वाभिमानी,,proud,सकारात्मक
2764,स्वाभिमानी,,proud,विश्वास
2765,जति,,more,NA
2766,उति,,and fro,NA
2767,आनिबानी,,anibani,NA
2768,सर्वोअंग,,sarvoanga,NA
2769,सिक्ने,,learning,सकारात्मक
2770,मौका,,opportunity,आशा
